id_cliente,fecha_compra,factura_id,cantidad,monto,segmento_cliente,pais,canal_compra
83,2024-04-28,414,1,689.34,Medio,Francia,Tienda física
83,2024-07-18,415,5,2536.55,Medio,Francia,Online
84,2024-11-23,416,5,1619.13,Ocasional,Estados Unidos,Online
85,2024-02-02,417,3,936.06,Ocasional,Estados Unidos,Online
86,2023-06-12,418,2,493.26,Ocasional,Estados Unidos,Tienda física
87,2024-10-19,419,6,1975.97,Ocasional,Alemania,Tienda física
88,2023-03-15,420,3,1130.52,Ocasional,Francia,Tienda física
89,2023-09-10,421,1,255.46,Ocasional,Reino Unido,Tienda física
90,2023-06-17,422,2,665.0,Ocasional,España,Tienda física
90,2024-10-14,423,5,,Ocasional,España,Online
91,2023-01-29,424,4,9853.59,Frecuente,Reino Unido,Tienda física
91,2023-02-08,425,6,0.0,Frecuente,Reino Unido,Tienda física
91,2023-02-27,426,4,9232.75,Frecuente,Reino Unido,Online
91,2023-03-11,427,4,10112.84,Frecuente,Reino Unido,Tienda física
91,2023-04-01,428,8,14074.84,Frecuente,Reino Unido,Tienda física
91,2023-05-06,429,2,0.0,Frecuente,Reino Unido,Online
91,2023-05-12,430,9,16173.85,Frecuente,Reino Unido,Online
91,2023-06-14,431,7,11019.83,Frecuente,Reino Unido,Tienda física
91,2023-06-16,432,3,3870.02,Frecuente,Reino Unido,Online
91,2023-06-22,433,9,23398.27,Frecuente,Reino Unido,Online
91,2023-07-01,434,8,17715.4,Frecuente,Reino Unido,Tienda física
91,2023-07-13,435,4,7001.2,Frecuente,Reino Unido,Tienda física
91,2023-08-05,436,8,17519.31,Frecuente,Reino Unido,Online
91,2023-08-08,437,4,6133.31,Frecuente,Reino Unido,Online
91,2023-09-09,438,6,10794.1,Frecuente,Reino Unido,Online
91,2023-10-28,439,8,8329.95,Frecuente,Reino Unido,Online
91,2023-11-23,440,5,7012.73,Frecuente,Reino Unido,Online
91,2023-12-05,441,8,18952.64,Frecuente,Reino Unido,Online
91,2023-12-08,442,6,11851.29,Frecuente,Reino Unido,Tienda física
91,2023-12-31,443,4,5450.94,Frecuente,Reino Unido,Tienda física
91,2024-02-19,444,7,18698.35,Frecuente,Reino Unido,Tienda física
91,2024-02-26,445,1,2965.46,Frecuente,Reino Unido,Tienda física
91,2024-03-20,446,5,14761.55,Frecuente,Reino Unido,Tienda física
91,2024-03-26,447,7,18005.21,Frecuente,Reino Unido,Tienda física
91,2024-05-10,448,6,7164.3,Frecuente,Reino Unido,Tienda física
91,2024-05-14,449,7,13925.73,Frecuente,Reino Unido,Online
91,2024-05-25,450,1,2452.35,Frecuente,Reino Unido,Online
91,2024-05-31,451,4,8062.06,Frecuente,Reino Unido,Tienda física
91,2024-06-14,452,1,2205.45,Frecuente,Reino Unido,Online
91,2024-09-25,453,2,2135.28,Frecuente,Reino Unido,Tienda física
91,2024-09-29,454,4,10970.15,Frecuente,Reino Unido,Online
91,2024-10-09,455,9,15710.65,Frecuente,Reino Unido,Tienda física
91,2024-10-14,456,3,8106.08,Frecuente,Reino Unido,Tienda física
91,2024-10-18,457,6,15212.63,Frecuente,Reino Unido,Online
91,2024-10-21,458,3,4738.35,Frecuente,Reino Unido,Tienda física
91,2024-12-14,459,5,5094.83,Frecuente,Reino Unido,Tienda física
92,2023-01-01,460,5,14872.95,Frecuente,Italia,Online
92,2023-01-08,461,9,12088.95,Frecuente,Italia,Tienda física
92,2023-01-12,462,7,15807.88,Frecuente,Italia,Tienda física
92,2023-02-16,463,1,1855.96,Frecuente,Italia,Tienda física
92,2023-02-27,464,8,9884.64,Frecuente,Italia,Tienda física
92,2023-03-21,465,9,15097.97,Frecuente,Italia,Tienda física
92,2023-04-27,466,5,0.0,Frecuente,Italia,Tienda física
92,2023-05-02,467,4,4893.7,Frecuente,Italia,Tienda física
92,2023-05-14,468,6,14073.62,Frecuente,Italia,Online
92,2023-05-23,469,9,25911.73,Frecuente,Italia,Online
92,2023-05-29,470,3,4547.68,Frecuente,Italia,Tienda física
92,2023-06-22,471,1,1639.48,Frecuente,Italia,Tienda física
92,2023-07-09,472,2,5372.83,Frecuente,Italia,Online
92,2023-07-10,473,2,3664.15,Frecuente,Italia,Online
92,2023-07-22,474,6,10841.43,Frecuente,Italia,Tienda física
92,2023-08-01,475,7,9287.26,Frecuente,Italia,Online
92,2023-08-15,476,6,14213.41,Frecuente,Italia,Online
92,2023-08-17,477,8,0.0,Frecuente,Italia,Online
92,2023-08-21,478,2,4761.86,Frecuente,Italia,Tienda física
92,2023-09-16,479,5,5927.45,Frecuente,Italia,Online
92,2023-11-01,480,6,13229.55,Frecuente,Italia,Tienda física
92,2023-11-26,481,7,7094.37,Frecuente,Italia,Online
92,2023-12-14,482,8,17191.06,Frecuente,Italia,Online
92,2023-12-14,483,2,2610.31,Frecuente,Italia,Online
92,2023-12-24,484,5,14820.48,Frecuente,Italia,Tienda física
92,2024-01-04,485,5,10201.03,Frecuente,Italia,Tienda física
92,2024-01-08,486,1,1600.89,Frecuente,Italia,Tienda física
92,2024-01-08,487,6,14589.41,Frecuente,Italia,Online
92,2024-01-22,488,9,26103.28,Frecuente,Italia,Tienda física
92,2024-02-06,489,6,17244.35,Frecuente,Italia,Online
92,2024-02-12,490,1,1341.03,Frecuente,Italia,Tienda física
92,2024-02-13,491,7,13944.02,Frecuente,Italia,Online
92,2024-02-19,492,6,10150.43,Frecuente,Italia,Online
92,2024-03-16,493,4,6569.4,Frecuente,Italia,Tienda física
92,2024-04-15,494,6,10161.17,Frecuente,Italia,Online
92,2024-05-19,495,9,13706.9,Frecuente,Italia,Tienda física
92,2024-05-22,496,7,0.0,Frecuente,Italia,Tienda física
92,2024-05-27,497,7,7626.62,Frecuente,Italia,Online
92,2024-06-09,498,1,1282.06,Frecuente,Italia,Online
92,2024-06-15,499,4,6831.25,Frecuente,Italia,Tienda física
92,2024-07-09,500,1,1123.38,Frecuente,Italia,Tienda física
92,2024-07-19,501,8,13370.14,Frecuente,Italia,Tienda física
92,2024-10-17,502,5,11199.77,Frecuente,Italia,Online
92,2024-10-20,503,4,5134.28,Frecuente,Italia,Tienda física
92,2024-10-29,504,9,20867.96,Frecuente,Italia,Tienda física
92,2024-11-02,505,5,9098.25,Frecuente,Italia,Tienda física
92,2024-11-06,506,8,0.0,Frecuente,Italia,Online
92,2024-11-15,507,1,1769.81,Frecuente,Italia,Tienda física
93,2023-11-12,508,4,934.59,Ocasional,Estados Unidos,Online
93,2024-11-28,509,3,748.09,Ocasional,Estados Unidos,Online
94,2023-02-10,510,8,2678.4,Ocasional,Francia,Online
94,2024-12-04,511,3,852.5,Ocasional,Francia,Tienda física
95,2023-05-25,512,8,2460.47,Ocasional,Reino Unido,Online
96,2023-09-10,513,5,2643.8,Medio,Reino Unido,Online
96,2024-01-25,514,9,4992.46,Medio,Reino Unido,Tienda física
96,2024-04-05,515,4,3378.0,Medio,Reino Unido,Online
96,2024-06-30,516,5,3220.3,Medio,Reino Unido,Tienda física
96,2024-07-11,517,7,3977.6,Medio,Reino Unido,Online
96,2024-08-16,518,3,2298.96,Medio,Reino Unido,Tienda física
96,2024-12-24,519,6,3113.61,Medio,Reino Unido,Online
97,2023-01-05,520,8,5622.97,Medio,Estados Unidos,Online
97,2023-01-10,521,5,0.0,Medio,Estados Unidos,Online
97,2023-04-29,522,6,4078.59,Medio,Estados Unidos,Online
97,2023-08-30,523,1,720.85,Medio,Estados Unidos,Online
97,2023-09-08,524,7,6167.06,Medio,Estados Unidos,Online
97,2024-01-09,525,9,5391.16,Medio,Estados Unidos,Tienda física
97,2024-03-25,526,4,3108.14,Medio,Estados Unidos,Tienda física
98,2023-06-26,527,2,619.26,Ocasional,Italia,Online
98,2023-08-27,528,3,659.31,Ocasional,Italia,Online
99,2023-03-04,529,5,3129.78,Medio,Italia,Tienda física
99,2023-08-05,530,9,6386.49,Medio,Italia,Online
99,2024-04-05,531,1,835.27,Medio,Italia,Online
99,2024-11-19,532,1,582.45,Medio,Italia,Online
100,2023-01-01,533,3,7489.25,Frecuente,Estados Unidos,Tienda física
100,2023-01-23,534,1,2249.59,Frecuente,Estados Unidos,Online
100,2023-02-03,535,1,1227.37,Frecuente,Estados Unidos,Tienda física
100,2023-02-20,536,4,4044.98,Frecuente,Estados Unidos,Tienda física
100,2023-02-23,537,9,17454.31,Frecuente,Estados Unidos,Online
100,2023-03-13,538,6,15557.56,Frecuente,Estados Unidos,Online
100,2023-03-19,539,3,8180.14,Frecuente,Estados Unidos,Online
100,2023-03-24,540,6,11051.66,Frecuente,Estados Unidos,Tienda física
100,2023-03-26,541,6,12510.37,Frecuente,Estados Unidos,Tienda física
100,2023-04-05,542,1,0.0,Frecuente,Estados Unidos,Tienda física
100,2023-04-28,543,1,1985.97,Frecuente,Estados Unidos,Tienda física
100,2023-05-25,544,8,11461.91,Frecuente,Estados Unidos,Online
100,2023-06-03,545,8,14563.78,Frecuente,Estados Unidos,Tienda física
100,2023-07-26,546,7,0.0,Frecuente,Estados Unidos,Tienda física
100,2023-08-24,547,9,13315.46,Frecuente,Estados Unidos,Online
100,2023-09-07,548,5,8176.21,Frecuente,Estados Unidos,Tienda física
100,2023-09-25,549,4,11201.11,Frecuente,Estados Unidos,Online
100,2023-10-30,550,2,4981.65,Frecuente,Estados Unidos,Tienda física
100,2023-11-02,551,1,2675.83,Frecuente,Estados Unidos,Tienda física
100,2023-12-14,552,8,22115.77,Frecuente,Estados Unidos,Tienda física
100,2024-01-20,553,3,4934.42,Frecuente,Estados Unidos,Tienda física
100,2024-01-24,554,1,2890.38,Frecuente,Estados Unidos,Online
100,2024-02-05,555,3,7410.23,Frecuente,Estados Unidos,Tienda física
100,2024-02-09,556,5,13423.28,Frecuente,Estados Unidos,Tienda física
100,2024-03-12,557,4,5830.47,Frecuente,Estados Unidos,Tienda física
100,2024-03-13,558,5,0.0,Frecuente,Estados Unidos,Online
100,2024-03-21,559,2,2404.85,Frecuente,Estados Unidos,Tienda física
100,2024-03-24,560,6,10596.42,Frecuente,Estados Unidos,Online
100,2024-04-01,561,9,26407.58,Frecuente,Estados Unidos,Tienda física
100,2024-04-02,562,4,10789.8,Frecuente,Estados Unidos,Online
100,2024-04-20,563,6,17952.89,Frecuente,Estados Unidos,Tienda física
100,2024-05-02,564,2,3353.97,Frecuente,Estados Unidos,Tienda física
100,2024-05-25,565,3,8998.18,Frecuente,Estados Unidos,Tienda física
100,2024-06-01,566,4,10983.89,Frecuente,Estados Unidos,Online
100,2024-07-04,567,1,1743.1,Frecuente,Estados Unidos,Online
100,2024-07-18,568,7,16867.8,Frecuente,Estados Unidos,Online
100,2024-09-15,569,4,9121.02,Frecuente,Estados Unidos,Online
100,2024-10-06,570,8,0.0,Frecuente,Estados Unidos,Online
100,2024-11-04,571,3,5630.56,Frecuente,Estados Unidos,Online
100,2024-11-07,572,6,14893.45,Frecuente,Estados Unidos,Online
100,2024-11-15,573,5,6347.01,Frecuente,Estados Unidos,Online
100,2024-12-09,574,8,13483.52,Frecuente,Estados Unidos,Tienda física
100,2024-12-14,575,5,7071.72,Frecuente,Estados Unidos,Tienda física
100,2024-12-17,576,2,,Frecuente,Estados Unidos,Online
101,2023-03-16,577,1,230.62,Ocasional,Reino Unido,Online
101,2024-07-31,578,3,640.58,Ocasional,Reino Unido,Online
102,2023-04-08,579,6,3377.77,Medio,Italia,Online
102,2023-09-06,580,5,3682.06,Medio,Italia,Online
102,2023-11-02,581,3,2004.8,Medio,Italia,Online
102,2023-11-04,582,2,,Medio,Italia,Tienda física
102,2023-12-01,583,4,3367.24,Medio,Italia,Online
102,2024-03-10,584,1,731.24,Medio,Italia,Tienda física
102,2024-03-22,585,7,4531.13,Medio,Italia,Tienda física
102,2024-12-04,586,1,558.98,Medio,Italia,Tienda física
103,2023-12-01,587,8,1786.45,Ocasional,Reino Unido,Tienda física
103,2024-06-25,588,7,2440.51,Ocasional,Reino Unido,Tienda física
104,2023-03-22,589,8,2884.41,Ocasional,Alemania,Tienda física
105,2023-05-18,590,6,1852.77,Ocasional,Francia,Tienda física
105,2023-07-03,591,7,1609.44,Ocasional,Francia,Tienda física
106,2024-05-22,592,9,3216.35,Ocasional,Estados Unidos,Tienda física
107,2023-02-12,593,6,16866.94,Frecuente,España,Tienda física
107,2023-02-22,594,9,13007.76,Frecuente,España,Tienda física
107,2023-04-05,595,8,11049.48,Frecuente,España,Online
107,2023-04-21,596,2,2214.61,Frecuente,España,Online
107,2023-05-06,597,2,3189.49,Frecuente,España,Tienda física
107,2023-07-02,598,8,19176.98,Frecuente,España,Tienda física
107,2023-07-24,599,2,5690.58,Frecuente,España,Online
107,2023-12-26,600,8,13315.97,Frecuente,España,Tienda física
107,2024-01-09,601,4,6532.97,Frecuente,España,Online
107,2024-03-25,602,2,3882.23,Frecuente,España,Tienda física
107,2024-06-03,603,9,11454.71,Frecuente,España,Online
107,2024-06-29,604,6,9693.93,Frecuente,España,Online
107,2024-10-24,605,3,3501.14,Frecuente,España,Tienda física
107,2024-11-26,606,1,1560.92,Frecuente,España,Online
108,2023-03-02,607,6,4738.61,Medio,España,Tienda física
108,2023-04-03,608,1,780.81,Medio,España,Online
108,2024-09-25,609,7,5445.49,Medio,España,Tienda física
108,2024-10-28,610,8,6356.28,Medio,España,Online
108,2024-11-02,611,4,3527.88,Medio,España,Tienda física
109,2023-01-05,612,4,3110.73,Medio,Estados Unidos,Tienda física
109,2024-02-09,613,4,2365.93,Medio,Estados Unidos,Online
109,2024-04-10,614,8,6825.5,Medio,Estados Unidos,Online
109,2024-05-27,615,2,1729.62,Medio,Estados Unidos,Tienda física
109,2024-06-17,616,6,4778.91,Medio,Estados Unidos,Online
109,2024-08-26,617,8,,Medio,Estados Unidos,Online
109,2024-11-12,618,9,5580.33,Medio,Estados Unidos,Tienda física
110,2023-02-15,619,3,780.07,Ocasional,Italia,Tienda física
110,2023-12-12,620,7,2148.69,Ocasional,Italia,Tienda física
111,2023-02-16,621,2,1786.39,Medio,Francia,Tienda física
111,2023-02-25,622,7,4943.17,Medio,Francia,Online
111,2023-03-14,623,3,1874.78,Medio,Francia,Online
111,2023-05-01,624,5,3833.59,Medio,Francia,Online
111,2023-08-02,625,3,1636.36,Medio,Francia,Tienda física
111,2023-08-27,626,5,3026.42,Medio,Francia,Online
111,2023-09-06,627,4,3541.25,Medio,Francia,Online
111,2024-12-30,628,3,2431.32,Medio,Francia,Online
112,2023-02-17,629,9,3332.61,Ocasional,Italia,Tienda física
113,2023-01-03,630,1,2394.41,Frecuente,España,Online
113,2023-01-07,631,2,5840.41,Frecuente,España,Online
113,2023-01-08,632,9,10879.26,Frecuente,España,Tienda física
113,2023-01-15,633,6,11918.21,Frecuente,España,Tienda física
113,2023-01-28,634,8,14355.8,Frecuente,España,Tienda física
113,2023-01-28,635,5,13362.68,Frecuente,España,Online
113,2023-02-08,636,9,10830.64,Frecuente,España,Tienda física
113,2023-02-25,637,3,7955.18,Frecuente,España,Tienda física
113,2023-03-19,638,6,17816.94,Frecuente,España,Online
113,2023-07-11,639,8,8192.33,Frecuente,España,Online
113,2023-08-04,640,1,2977.78,Frecuente,España,Online
113,2023-09-10,641,6,12083.61,Frecuente,España,Online
113,2023-09-14,642,2,2739.55,Frecuente,España,Tienda física
113,2023-10-01,643,4,5351.06,Frecuente,España,Tienda física
113,2023-10-30,644,4,5698.57,Frecuente,España,Online
113,2023-11-08,645,7,16365.28,Frecuente,España,Online
113,2023-12-29,646,6,11072.99,Frecuente,España,Tienda física
113,2023-12-31,647,7,16929.74,Frecuente,España,Online
113,2024-01-21,648,6,13229.13,Frecuente,España,Online
113,2024-04-18,649,8,10076.8,Frecuente,España,Online
113,2024-04-29,650,2,3991.12,Frecuente,España,Online
113,2024-05-20,651,3,8895.93,Frecuente,España,Online
113,2024-05-22,652,2,2385.85,Frecuente,España,Online
113,2024-06-09,653,8,20561.09,Frecuente,España,Tienda física
113,2024-06-09,654,8,15198.85,Frecuente,España,Online
113,2024-09-14,655,2,5213.28,Frecuente,España,Online
113,2024-09-16,656,6,6893.73,Frecuente,España,Online
113,2024-09-22,657,6,17464.41,Frecuente,España,Online
113,2024-09-30,658,5,11932.57,Frecuente,España,Online
113,2024-10-27,659,9,26123.11,Frecuente,España,Online
113,2024-11-22,660,3,8308.21,Frecuente,España,Tienda física
113,2024-11-29,661,8,10189.87,Frecuente,España,Online
113,2024-12-14,662,6,12581.5,Frecuente,España,Online
113,2024-12-19,663,9,9762.47,Frecuente,España,Tienda física
113,2024-12-26,664,5,13074.0,Frecuente,España,Online
114,2023-01-25,665,4,3438.08,Medio,Alemania,Tienda física
114,2023-03-27,666,6,4477.37,Medio,Alemania,Tienda física
114,2023-05-06,667,1,513.9,Medio,Alemania,Online
114,2023-05-25,668,5,2970.96,Medio,Alemania,Online
114,2023-07-31,669,7,4543.59,Medio,Alemania,Tienda física
114,2024-04-18,670,5,4494.8,Medio,Alemania,Tienda física
114,2024-06-08,671,6,3945.28,Medio,Alemania,Online
114,2024-06-20,672,5,4183.59,Medio,Alemania,Online
114,2024-08-02,673,7,4912.56,Medio,Alemania,Online
115,2023-04-19,674,5,3394.35,Medio,Estados Unidos,Tienda física
115,2023-04-21,675,4,2078.25,Medio,Estados Unidos,Tienda física
115,2023-05-26,676,6,4963.26,Medio,Estados Unidos,Online
116,2023-02-03,677,8,1738.33,Ocasional,España,Online
116,2024-09-14,678,9,0.0,Ocasional,España,Tienda física
117,2024-08-17,679,2,675.19,Ocasional,España,Online
118,2023-10-09,680,8,5595.31,Medio,Italia,Tienda física
118,2023-11-11,681,1,0.0,Medio,Italia,Tienda física
118,2023-11-16,682,9,5298.55,Medio,Italia,Tienda física
118,2024-01-12,683,9,7868.48,Medio,Italia,Online
118,2024-03-18,684,3,2466.18,Medio,Italia,Tienda física
118,2024-06-01,685,4,2840.99,Medio,Italia,Tienda física
118,2024-11-22,686,8,6803.27,Medio,Italia,Online
119,2023-10-04,687,1,600.17,Medio,Estados Unidos,Online
119,2023-12-16,688,2,1172.09,Medio,Estados Unidos,Online
119,2024-03-21,689,7,3526.19,Medio,Estados Unidos,Tienda física
119,2024-05-17,690,9,4681.85,Medio,Estados Unidos,Tienda física
119,2024-05-30,691,7,4888.84,Medio,Estados Unidos,Tienda física
119,2024-08-04,692,3,0.0,Medio,Estados Unidos,Tienda física
119,2024-09-15,693,1,514.56,Medio,Estados Unidos,Tienda física
119,2024-12-10,694,3,1701.26,Medio,Estados Unidos,Tienda física
120,2023-01-06,695,8,4440.31,Medio,Francia,Tienda física
120,2023-02-09,696,8,5854.96,Medio,Francia,Online
120,2023-05-17,697,8,5527.58,Medio,Francia,Tienda física
120,2023-08-11,698,9,5917.54,Medio,Francia,Tienda física
120,2023-08-17,699,3,2352.4,Medio,Francia,Online
120,2023-08-31,700,2,1315.43,Medio,Francia,Tienda física
120,2024-06-26,701,3,1662.56,Medio,Francia,Tienda física
120,2024-07-01,702,1,0.0,Medio,Francia,Online
120,2024-10-25,703,1,618.42,Medio,Francia,Online
121,2023-01-04,704,8,6849.38,Medio,Italia,Tienda física
121,2023-03-16,705,4,2799.18,Medio,Italia,Tienda física
121,2023-04-28,706,3,1734.82,Medio,Italia,Online
121,2024-05-18,707,5,0.0,Medio,Italia,Online
121,2024-08-28,708,1,537.22,Medio,Italia,Online
121,2024-10-07,709,5,3437.45,Medio,Italia,Online
122,2023-07-13,710,4,1050.37,Ocasional,Estados Unidos,Online
122,2024-03-16,711,6,2091.61,Ocasional,Estados Unidos,Online
123,2023-01-26,712,7,1813.49,Ocasional,Reino Unido,Online
123,2024-03-10,713,3,1137.13,Ocasional,Reino Unido,Tienda física
124,2023-11-22,714,7,1648.6,Ocasional,España,Tienda física
125,2023-08-13,715,7,2398.91,Ocasional,Reino Unido,Tienda física
125,2024-12-24,716,1,0.0,Ocasional,Reino Unido,Online
126,2023-01-01,717,1,207.98,Ocasional,Francia,Online
126,2024-07-12,718,1,279.28,Ocasional,Francia,Tienda física
127,2023-05-19,719,2,760.72,Ocasional,Reino Unido,Online
127,2024-07-03,720,2,491.1,Ocasional,Reino Unido,Tienda física
128,2023-09-16,721,4,,Ocasional,Francia,Tienda física
129,2023-01-13,722,4,11273.07,Frecuente,Estados Unidos,Online
129,2023-04-05,723,7,13157.83,Frecuente,Estados Unidos,Online
129,2023-06-17,724,4,7863.1,Frecuente,Estados Unidos,Tienda física
129,2023-06-21,725,2,5774.41,Frecuente,Estados Unidos,Online
129,2023-08-24,726,1,2898.11,Frecuente,Estados Unidos,Tienda física
129,2023-09-18,727,1,2630.88,Frecuente,Estados Unidos,Online
129,2023-11-14,728,4,9007.01,Frecuente,Estados Unidos,Online
129,2023-11-15,729,5,9983.55,Frecuente,Estados Unidos,Tienda física
129,2023-11-17,730,1,2349.78,Frecuente,Estados Unidos,Tienda física
129,2023-11-25,731,4,5466.63,Frecuente,Estados Unidos,Tienda física
129,2023-11-30,732,1,2444.88,Frecuente,Estados Unidos,Online
129,2024-02-23,733,2,0.0,Frecuente,Estados Unidos,Tienda física
129,2024-07-03,734,5,8344.12,Frecuente,Estados Unidos,Online
129,2024-08-03,735,7,20492.27,Frecuente,Estados Unidos,Tienda física
129,2024-08-18,736,9,19830.04,Frecuente,Estados Unidos,Online
129,2024-08-28,737,3,4480.1,Frecuente,Estados Unidos,Tienda física
129,2024-09-04,738,7,18511.97,Frecuente,Estados Unidos,Tienda física
129,2024-10-03,739,9,14728.93,Frecuente,Estados Unidos,Online
129,2024-10-11,740,4,8445.48,Frecuente,Estados Unidos,Online
130,2023-05-17,741,4,1379.73,Ocasional,Alemania,Tienda física
131,2023-10-23,742,7,4955.2,Medio,Alemania,Tienda física
131,2023-11-16,743,9,5409.6,Medio,Alemania,Online
131,2024-05-27,744,6,3341.3,Medio,Alemania,Tienda física
131,2024-06-30,745,4,2946.97,Medio,Alemania,Online
131,2024-07-25,746,9,8095.22,Medio,Alemania,Tienda física
132,2023-08-17,747,5,1266.96,Ocasional,Estados Unidos,Tienda física
132,2023-09-27,748,3,738.41,Ocasional,Estados Unidos,Online
133,2024-12-25,749,3,974.33,Ocasional,Italia,Tienda física
134,2023-03-19,750,1,508.54,Medio,España,Tienda física
134,2023-05-12,751,5,3467.38,Medio,España,Online
134,2024-01-14,752,6,4226.28,Medio,España,Online
134,2024-02-14,753,7,3862.69,Medio,España,Tienda física
134,2024-07-27,754,3,2473.25,Medio,España,Tienda física
135,2023-03-30,755,7,3908.84,Medio,Francia,Tienda física
135,2023-10-22,756,1,589.44,Medio,Francia,Online
135,2023-10-23,757,9,5411.34,Medio,Francia,Tienda física
135,2024-02-06,758,7,4802.68,Medio,Francia,Tienda física
136,2024-09-28,759,9,2451.64,Ocasional,Reino Unido,Online
136,2024-11-21,760,3,1174.64,Ocasional,Reino Unido,Tienda física
137,2023-02-08,761,9,6425.48,Medio,Alemania,Tienda física
137,2023-04-14,762,7,5088.73,Medio,Alemania,Online
137,2023-05-23,763,2,1776.26,Medio,Alemania,Online
137,2023-05-25,764,8,4814.12,Medio,Alemania,Tienda física
137,2023-08-13,765,2,1327.11,Medio,Alemania,Tienda física
137,2024-05-17,766,8,6759.33,Medio,Alemania,Online
137,2024-07-28,767,8,4148.58,Medio,Alemania,Tienda física
